Line Number,Company Name,Company CIK Key,company_edit_name
24299,"ALPHAKEYS MILLENNIUM FUND, L.L.C.",1517972,"alphakeys millennium fund, l.l.c."
24300,"ALPHAKEYS PAULSON ADVANTAGE II, L.L.C.",1476835,"alphakeys paulson advantage ii, l.l.c."
24301,"ALPHAKEYS PAULSON ADVANTAGE, L.L.C.",1471633,"alphakeys paulson advantage, l.l.c."
24302,"ALPHAKEYS REAL ESTATE OPPORTUNITIES FUND V, L.L.C.",1635572,"alphakeys real estate opportunities fund v, l.l.c."
24303,"ALPHAKEYS RENAISSANCE INSTITUTIONAL EQUITIES FUND I, L.L.C.",1395039,"alphakeys renaissance institutional equities fund i, l.l.c."
24304,"ALPHAKEYS RENAISSANCE INSTITUTIONAL EQUITIES FUND II, L.L.C.",1407149,"alphakeys renaissance institutional equities fund ii, l.l.c."
24305,"ALPHAKEYS RIALTO REAL ESTATE FUND II, L.L.C.",1579094,"alphakeys rialto real estate fund ii, l.l.c."
24306,"ALPHAKEYS RISE FUND, L.L.C.",1703771,"alphakeys rise fund, l.l.c."
24307,"ALPHAKEYS STRATEGIC PARTNERS VII, L.L.C.",1677486,"alphakeys strategic partners vii, l.l.c."
24308,"ALPHAKEYS TOTAL ALTERNATIVES SOLUTION 2016, L.L.C.",1698483,"alphakeys total alternatives solution 2016, l.l.c."
24309,"ALPHAKEYS WP XI, L.L.C.",1568370,"alphakeys wp xi, l.l.c."
24310,ALPHALA CORP.,1565220,alphala corp.
24311,ALPHALINK PARTNERS LLC,1289006,alphalink partners llc
24312,"ALPHAMARK ADVISORS, LLC",1348183,"alphamark advisors, llc"
24313,ALPHAMARK INVESTMENT TRUST,1438681,alphamark investment trust
24314,"ALPHAMEGA DIVERSIFIED FUND, L.P.",1579643,"alphamega diversified fund, l.p."
24315,ALPHAMETRIX MANAGED FUTURES II LLC (ASPECT CS SERIES),1478404,alphametrix managed futures ii llc (aspect cs series)
24316,ALPHAMETRIX MANAGED FUTURES II LLC,1478404,alphametrix managed futures ii llc
24317,ALPHAMETRIX MANAGED FUTURES III LLC (ALPHAMETRIX WC DIVERSIFIED SERIES),1473675,alphametrix managed futures iii llc (alphametrix wc diversified series)
24318,ALPHAMETRIX MANAGED FUTURES III LLC,1473675,alphametrix managed futures iii llc
24319,ALPHAMETRIX MANAGED FUTURES IV LLC (RPM MANAGER SELECT USD SERIES),1493278,alphametrix managed futures iv llc (rpm manager select usd series)
24320,ALPHAMETRIX MANAGED FUTURES IV LLC,1493278,alphametrix managed futures iv llc
24321,ALPHAMETRIX MANAGED FUTURES LLC (ASPECT SERIES),1373179,alphametrix managed futures llc (aspect series)
24322,ALPHAMETRIX MANAGED FUTURES LLC,1373179,alphametrix managed futures llc
24323,"ALPHAMETRIX, LLC/TA",1445583,"alphametrix, llc/ta"
24324,"ALPHAMETRIX, LLC",1444437,"alphametrix, llc"
24325,"ALPHAMETRIX, LLC",1445583,"alphametrix, llc"
24326,ALPHAMOSAIC (US) LLC,1428403,alphamosaic (us) llc
24327,ALPHAMOSAIC SPC,1468212,alphamosaic spc
24328,ALPHANATICS FUND LP,1609846,alphanatics fund lp
24329,ALPHANET LLC,1266391,alphanet llc
24330,ALPHANET SOLUTIONS INC,1002132,alphanet solutions inc
24331,"ALPHAONE ESSENTIALS GLOBAL FUND, LP",1510479,"alphaone essentials global fund, lp"
24332,"ALPHAONE FUNDAMENTAL MICRO CAP CORE FUND, LP",1481856,"alphaone fundamental micro cap core fund, lp"
24333,"ALPHAONE GLOBAL INNOVATIONS FUND, LP",1558772,"alphaone global innovations fund, lp"
24334,"ALPHAONE INVESTMENT SERVICES, LLC",1482390,"alphaone investment services, llc"
24335,"ALPHAONE REDSTONE FUND, LP",1171346,"alphaone redstone fund, lp"
24336,ALPHAONE SATORI FUND I L.P.,1306467,alphaone satori fund i l.p.
24337,"ALPHAPARITY ALL-WEATHER FUND, LP",1570389,"alphaparity all-weather fund, lp"
24338,ALPHAPLUS FUND LP,1175821,alphaplus fund lp
24339,"ALPHAPOINT TECHNOLOGY, INC.",1473654,"alphapoint technology, inc."
24340,ALPHAQUEST COMPOSITE FUND LTD,1198088,alphaquest composite fund ltd
24341,ALPHAQUEST COMPSITE FUND LTD,1198088,alphaquest compsite fund ltd
24342,ALPHAQUEST ORIGINAL LLC,1579282,alphaquest original llc
24343,ALPHAQUEST ORIGINAL LTD,1579286,alphaquest original ltd
24344,ALPHAREL INC /CA/,813747,alpharel inc /ca/
24345,ALPHARMA ANIMAL HEALTH CO,1235716,alpharma animal health co
24346,ALPHARMA BERMUDA INC,1235717,alpharma bermuda inc
24347,ALPHARMA BRANDED PRODUCTS DIVISION,1235729,alpharma branded products division
24348,ALPHARMA EURO HOLDINGS INC,1235718,alpharma euro holdings inc
24349,ALPHARMA HOLDINGS INC,1235728,alpharma holdings inc
24350,ALPHARMA INC,730469,alpharma inc
24351,ALPHARMA INVESTMENT INC,1235719,alpharma investment inc
24352,ALPHARMA NW INC,1235720,alpharma nw inc
24353,ALPHARMA OPERATING CORP,1235721,alpharma operating corp
24354,ALPHARMA PHARMACEUTICALS INC,1235730,alpharma pharmaceuticals inc
24355,ALPHARMA US INC,1235722,alpharma us inc
24356,ALPHARMA US PHARMACEUTICAL LLC,1235723,alpharma us pharmaceutical llc
24357,ALPHARMA USHP INC,1235724,alpharma ushp inc
24358,ALPHARMA USPD INC,1235725,alpharma uspd inc
24359,ALPHARX INC,1114936,alpharx inc
24360,"ALPHASECTOR LEVERAGED LONG SHORT, LP",1543968,"alphasector leveraged long short, lp"
24361,"ALPHASENSE, LLC",1656191,"alphasense, llc"
24362,"ALPHASHARES BLACK DRAGON FUND, L.P.",1493949,"alphashares black dragon fund, l.p."
24363,ALPHASHARES LLC,1429477,alphashares llc
24364,"ALPHASHARES RED DRAGON FUND, L.P.",1479981,"alphashares red dragon fund, l.p."
24365,ALPHASIMPLEX GLOBAL COMMODITIES & CURRENCIES FUND LP,1322484,alphasimplex global commodities & currencies fund lp
24366,"ALPHASIMPLEX GROUP, LLC",1387941,"alphasimplex group, llc"
24367,ALPHASIMPLEX LONG/SHORT EQUITIES FUND L P,1322498,alphasimplex long/short equities fund l p
24368,ALPHASIMPLEX QUANTATIVE GLOBAL MACRO FUND LP,1321731,alphasimplex quantative global macro fund lp
24369,ALPHASIMPLEX QUANTITATIVE GLOBAL MACRO FUND LP,1321731,alphasimplex quantitative global macro fund lp
24370,"ALPHASIMPLEX QUANTITATIVE GLOBAL MACRO FUND, L.P.",1321731,"alphasimplex quantitative global macro fund, l.p."
24371,ALPHASIMPLEX QUANTITATIVE GLOBAL MACRO OFFSHORE FUND LTD,1321729,alphasimplex quantitative global macro offshore fund ltd
24372,"ALPHASIMPLEX QUANTITATIVE GLOBAL MACRO OFFSHORE FUND, LTD.",1321729,"alphasimplex quantitative global macro offshore fund, ltd."
24373,"ALPHASIMPLEX QUASAR DVT, L.P.",1458246,"alphasimplex quasar dvt, l.p."
24374,"ALPHASIMPLEX QUASAR OFFSHORE FUND, LTD.",1458245,"alphasimplex quasar offshore fund, ltd."
24375,ALPHASMART INC,1264388,alphasmart inc
24376,ALPHASNIFFER LLC,1386616,alphasniffer llc
24377,ALPHASOURCE CAPITAL SECURITIES LLC,1419238,alphasource capital securities llc
24378,"ALPHASTAR CAPITAL MANAGEMENT, LLC",1633857,"alphastar capital management, llc"
24379,ALPHASTAR INSURANCE GROUP LTD,1043309,alphastar insurance group ltd
24380,ALPHASTREAM U S LARGE CAP EQUITY MARKET NEUTRAL L P,1320451,alphastream u s large cap equity market neutral l p
24381,ALPHASTREAM U.S. LARGE CAP 130/30 EQUITY LP,1411416,alphastream u.s. large cap 130/30 equity lp
24382,ALPHASTREAM US SMALL CAP EQUITY MARKET NEUTRAL LP,1277039,alphastream us small cap equity market neutral lp
24383,ALPHATEC HOLDINGS INC,1350542,alphatec holdings inc
24384,"ALPHATEC HOLDINGS, INC.",1350653,"alphatec holdings, inc."
24385,ALPHATECH INC,1101868,alphatech inc
24386,ALPHATECH INVESTMENT MANAGEMENT CO                      /ADV,1130321,alphatech investment management co                      /adv
24387,"ALPHATERRA FUND, L. P.",1595029,"alphaterra fund, l. p."
24388,ALPHATOEWS LLC,1574410,alphatoews llc
24389,ALPHATRADE COM,1076462,alphatrade com
24390,ALPHATRADE INC                                          /BD,1045629,alphatrade inc                                          /bd
24391,ALPHAVAX INC,1114005,alphavax inc
24392,ALPHAWAVE COMMUNICATIONS INC,1177620,alphawave communications inc
24393,"ALPHAWORKS APC FOUR, LLC",1626447,"alphaworks apc four, llc"
24394,ALPHAWORKS DOTS FIVE LLC,1627565,alphaworks dots five llc
24395,ALPHAWORKS DOTS SIX LLC,1628221,alphaworks dots six llc
24396,"ALPHAWORKS GIPHY SEVEN, LLC",1635485,"alphaworks giphy seven, llc"
24397,"ALPHAWORKS GIPHY THREE, LLC",1614056,"alphaworks giphy three, llc"
24398,ALPHAWORKS INTERNATIONAL OPPORTUNITIES LP,1476751,alphaworks international opportunities lp
24399,ALPHAWORKS LONG/SHORT OPPORTUNITIES L.P.,1460276,alphaworks long/short opportunities l.p.
24400,"ALPHAWORKS QUIBB TWO, LLC",1610992,"alphaworks quibb two, llc"
24401,"ALPHAWORKS SEE.ME ONE, LLC",1604547,"alphaworks see.me one, llc"
24402,"ALPHAWORKS, INC.",1599435,"alphaworks, inc."
24403,ALPHEE S A,935973,alphee s a
24404,ALPHI FUND LP,836854,alphi fund lp
24405,ALPHI INVESTMENT MANAGEMENT CO,1007042,alphi investment management co
24406,ALPHION CORP,1165471,alphion corp
24407,ALPHONSO INC.,1706362,alphonso inc.
24408,ALPHONSO KENT J.,1522247,alphonso kent j.
24409,ALPHONSO LABS INC.,1514071,alphonso labs inc.
24410,ALPHONSO MERVYN L,1386806,alphonso mervyn l
24411,ALPIN FAMILY TRUST,1538725,alpin family trust
24412,"ALPINA CAPITAL, LLC",1418689,"alpina capital, llc"
24413,ALPINA HOLDINGS LLC,1577277,alpina holdings llc
24414,ALPINE 1 INC.,1580443,alpine 1 inc.
24415,ALPINE 2 INC.,1580485,alpine 2 inc.
24416,ALPINE 3 INC.,1580490,alpine 3 inc.
24417,ALPINE 4 AUTOMOTIVE TECHNOLOGIES LTD.,1606698,alpine 4 automotive technologies ltd.
24418,ALPINE 4 INC.,1606698,alpine 4 inc.
24419,ALPINE 4 TECHNOLOGIES LTD.,1606698,alpine 4 technologies ltd.
24420,ALPINE 5 INC.,1606699,alpine 5 inc.
24421,ALPINE 6 INC.,1606700,alpine 6 inc.
24422,ALPINE ACCESS INC,1145366,alpine access inc
24423,ALPINE ADVISORS LLC,1494914,alpine advisors llc
24424,ALPINE AIR EXPRESS INC/DE,1092807,alpine air express inc/de
24425,"ALPINE ALPHA 1, LTD.",1444090,"alpine alpha 1, ltd."
24426,"ALPINE ALPHA 2, LTD.",1444183,"alpine alpha 2, ltd."
24427,"ALPINE ALPHA 3, LTD.",1444185,"alpine alpha 3, ltd."
24428,ALPINE ANALYTICS CAPITAL PARTNERS LP,1296747,alpine analytics capital partners lp
24429,ALPINE ASSET HOLDING LLC,1351651,alpine asset holding llc
24430,ALPINE ASSOCIATES A LTD PARTNERSHIP                     /BD,206057,alpine associates a ltd partnership                     /bd
24431,ALPINE ASSOCIATES A LTD PARTNERSHIP /NJ,1004275,alpine associates a ltd partnership /nj
24432,ALPINE ASSOCIATES ACCESS LLC,1342223,alpine associates access llc
24433,ALPINE ASSOCIATES ACCESS LTD,1342225,alpine associates access ltd
24434,ALPINE ASSOCIATES ADVISORS,1317329,alpine associates advisors
24435,ALPINE ASSOCIATES II LP,1306269,alpine associates ii lp
24436,ALPINE ASSOCIATES L P,803643,alpine associates l p
24437,ALPINE ASSOCIATES MANAGEMENT INC.,1396835,alpine associates management inc.
24438,ALPINE ASSOCIATES OFFSHORE FUND II LTD,1311328,alpine associates offshore fund ii ltd
24439,ALPINE ASSOCIATES OFFSHORE FUND LTD,1233463,alpine associates offshore fund ltd
24440,"ALPINE ASSOCIATES, A LIMITED PARTNERSHIP",206057,"alpine associates, a limited partnership"
24441,"ALPINE ASSOCIATES, A LIMITED PARTNERSHIP",803643,"alpine associates, a limited partnership"
24442,ALPINE ASSOCIATION MANAGEMENT INC,1452102,alpine association management inc
24443,"ALPINE AUTO BROKERS, INC.",1642365,"alpine auto brokers, inc."
24444,"ALPINE BANCORPORATION, INC.",1628799,"alpine bancorporation, inc."
24445,ALPINE BIOMED CORP,1375317,alpine biomed corp
24446,ALPINE BIOMED HOLDINGS CORP,1414998,alpine biomed holdings corp
24447,ALPINE CAPITAL (CAYMAN) LTD,1461216,alpine capital (cayman) ltd
24448,ALPINE CAPITAL INVESTMENTS FUND I LLC,1416123,alpine capital investments fund i llc
24449,ALPINE CAPITAL LP,911382,alpine capital lp
24450,ALPINE CAPITAL MANAGEMENT LLC,1426933,alpine capital management llc
24451,ALPINE CAPITAL PARTNERS LLC,1227620,alpine capital partners llc
24452,ALPINE CONTINENTAL LP,1412983,alpine continental lp
24453,"ALPINE CREEK, INC.",1626638,"alpine creek, inc."
24454,"ALPINE DEDICATED, L.P.",1543910,"alpine dedicated, l.p."
24455,"ALPINE DENTAL GROUP, LLC",1443461,"alpine dental group, llc"
24456,ALPINE ENHANCED LP,1424943,alpine enhanced lp
24457,"ALPINE ENHANCED, L.P.",1457498,"alpine enhanced, l.p."
24458,ALPINE ENTERTAINMENT INC,1078722,alpine entertainment inc
24459,ALPINE EQUITY LP,1340949,alpine equity lp
24460,ALPINE EQUITY PARTNERS LLC,1051761,alpine equity partners llc
24461,ALPINE EQUITY PARTNERS LP,1051762,alpine equity partners lp
24462,ALPINE EQUITY TRUST,842436,alpine equity trust
24463,ALPINE ESP HOLDINGS INC,1375304,alpine esp holdings inc
24464,ALPINE FARMS INC,1170225,alpine farms inc
24465,ALPINE FIDUCIARY SERVICES INC                           /TA,1058893,alpine fiduciary services inc                           /ta
24466,ALPINE FUND LP,1196233,alpine fund lp
24467,ALPINE GLOBAL DYNAMIC DIVIDEND FUND,1362481,alpine global dynamic dividend fund
24468,"ALPINE GLOBAL MANAGEMENT, LLC",1581655,"alpine global management, llc"
24469,ALPINE GLOBAL PREMIER PROPERTIES FUND,1390195,alpine global premier properties fund
24470,ALPINE GROUP INC /DE/,4164,alpine group inc /de/
24471,ALPINE HEALTH & REHABILITATION CENTER LLC,1177506,alpine health & rehabilitation center llc
24472,"ALPINE HERITAGE II, L.P.",1509350,"alpine heritage ii, l.p."
24473,ALPINE HERITAGE JAPAN TRUST,1638578,alpine heritage japan trust
24474,ALPINE HERITAGE OFFSHORE FUND LTD.,1522252,alpine heritage offshore fund ltd.
24475,"ALPINE HERITAGE, L.P.",1424943,"alpine heritage, l.p."
24476,ALPINE HOME HEALTH CARE LLC,1590591,alpine home health care llc
24477,ALPINE HOME HEALTH II INC,1590601,alpine home health ii inc
24478,ALPINE HOME HEALTH INC,1590603,alpine home health inc
24479,ALPINE HOMES INC,1092126,alpine homes inc
24480,"ALPINE IMMUNE SCIENCES, INC.",1632083,"alpine immune sciences, inc."
24481,"ALPINE IMMUNOSCIENCES, L.P.",1628571,"alpine immunosciences, l.p."
24482,ALPINE INCOME TRUST,1194319,alpine income trust
24483,ALPINE INSTITUTIONAL LP,1405713,alpine institutional lp
24484,"ALPINE INVESTMENT MANAGEMENT, LLC",1508822,"alpine investment management, llc"
24485,ALPINE INVESTORS II L P,1240772,alpine investors ii l p
24486,ALPINE INVESTORS III L P,1360693,alpine investors iii l p
24487,ALPINE INVESTORS III LP,1391546,alpine investors iii lp
24488,"ALPINE INVESTORS IV SBIC, LP",1477944,"alpine investors iv sbic, lp"
24489,"ALPINE INVESTORS IV, LP",1465276,"alpine investors iv, lp"
24490,ALPINE INVESTORS LP,1169435,alpine investors lp
24491,"ALPINE INVESTORS V SBIC, LP",1621177,"alpine investors v sbic, lp"
24492,"ALPINE INVESTORS V, LP",1589186,"alpine investors v, lp"
24493,"ALPINE INVESTORS VI, LP",1692561,"alpine investors vi, lp"
24494,"ALPINE INVESTORS VI-A, LP",1692721,"alpine investors vi-a, lp"
24495,ALPINE LACE BRANDS INC,791714,alpine lace brands inc
24496,"ALPINE LAKE PARTNERS, LP",1518034,"alpine lake partners, lp"
24497,ALPINE LIFE INSURANCE CO SEPERATE ACCOUNT ONE,1071878,alpine life insurance co seperate account one
24498,ALPINE LIFE INSURANCE CO SEPERATE ACCOUNT TWO,1071877,alpine life insurance co seperate account two
24499,ALPINE MANAGEMENT & RESEARCH LLC,1226886,alpine management & research llc
24500,ALPINE MANAGEMENT LTD,1418243,alpine management ltd
24501,ALPINE MEADOWS OF TAHOE INC,808302,alpine meadows of tahoe inc
24502,ALPINE MERIDIAN VENTURES LP,1599529,alpine meridian ventures lp
24503,ALPINE MOUNTAIN RANCH AT STEAMBOAT SPRINGS LLLP,1370864,alpine mountain ranch at steamboat springs lllp
24504,ALPINE NATURAL GAS INC,1085271,alpine natural gas inc
24505,ALPINE OPPORTUNITY FUND LTD,1364469,alpine opportunity fund ltd
24506,ALPINE PARTNERS LP                                      /BD,1040681,alpine partners lp                                      /bd
24507,ALPINE PARTNERS LP,1054173,alpine partners lp
24508,"ALPINE PARTNERS USVI, LLC",1549916,"alpine partners usvi, llc"
24509,"ALPINE PARTNERS VI, LLC",1581655,"alpine partners vi, llc"
24510,"ALPINE PARTNERS, L.P.",1040681,"alpine partners, l.p."
24511,ALPINE PETROLEUM LLC,1323875,alpine petroleum llc
24512,ALPINE PLUS L P,1387681,alpine plus l p
24513,ALPINE PROSPECT PARTNERS,1509505,alpine prospect partners
24514,ALPINE RESOURCE GROUP INC,1590612,alpine resource group inc
24515,ALPINE RESOURCES CORP,1366899,alpine resources corp
24516,ALPINE RISING DYNAMIC DIVIDEND FUND,1417060,alpine rising dynamic dividend fund
24517,ALPINE ROYALTIES LLC,1395959,alpine royalties llc
24518,ALPINE SECURITIES CORPORATION,741591,alpine securities corporation
24519,"ALPINE SECURITIES USVI, LLC",1452766,"alpine securities usvi, llc"
24520,ALPINE SERIES TRUST,1142010,alpine series trust
24521,ALPINE SLOPES APARTMENTS LTD,1170062,alpine slopes apartments ltd
24522,ALPINE STREET OFFSHORE PARTNERS SPC - ALPINE STREET OFFSHORE PARTNERS SEGREGATED PORTFOLIO A,1611140,alpine street offshore partners spc - alpine street offshore partners segregated portfolio a
24523,"ALPINE STREET PARTNERS, LP - SERIES A",1611125,"alpine street partners, lp - series a"
24524,ALPINE SUMMIT PARTNERS L P,1309680,alpine summit partners l p
24525,ALPINE TL1 GROUP INC,1414351,alpine tl1 group inc
24526,ALPINE TOTAL DYNAMIC DIVIDEND FUND,1379400,alpine total dynamic dividend fund
24527,ALPINE VALLEY ADVISORS LLC,1706978,alpine valley advisors llc
24528,"ALPINE VENTURE ASSOCIATES, LLC",1432067,"alpine venture associates, llc"
24529,ALPINE VENTURE CAPITAL PARTNERS LP,1140614,alpine venture capital partners lp
24530,ALPINE VILLAGE GARDEN ASSOCIATES LLC,1252929,alpine village garden associates llc
24531,ALPINE VISTA VILLAGE MOBILE ASSOCIATES L P,1364979,alpine vista village mobile associates l p
24532,ALPINE WILLOW INVESTMENTS INC,1016550,alpine willow investments inc
24533,"ALPINE WOODS CAPITAL INVESTORS, LLC",1226886,"alpine woods capital investors, llc"
24534,ALPINE WOODS GLOBAL GROWTH VALUES L P,1366757,alpine woods global growth values l p
24535,ALPINE WOODS GROWTH VALUES FINANCIAL EQUITIES LP,1226895,alpine woods growth values financial equities lp
24536,ALPINE WOODS GROWTH VALUES LP,1131710,alpine woods growth values lp
24537,ALPINEQ TRADING LLC,1338778,alpineq trading llc
24538,"ALPINEREPLAY, INC.",1601484,"alpinereplay, inc."
24539,"ALPINVEST CO-INVESTMENT FUND (OFFSHORE FEEDER) VII, L.P.",1704319,"alpinvest co-investment fund (offshore feeder) vii, l.p."
24540,"ALPINVEST CO-INVESTMENT FUND (OFFSHORE) VII, L.P.",1704324,"alpinvest co-investment fund (offshore) vii, l.p."
24541,"ALPINVEST CO-INVESTMENT FUND (ONSHORE) VII, L.P.",1704314,"alpinvest co-investment fund (onshore) vii, l.p."
24542,"ALPINVEST FCR SECONDARIES FUND, L.P.",1600596,"alpinvest fcr secondaries fund, l.p."
24543,ALPINVEST PARTNERS B.V.,1512910,alpinvest partners b.v.
24544,ALPINVEST PARTNERS BLUE CO-INVEST LLC,1638634,alpinvest partners blue co-invest llc
24545,ALPINVEST PARTNERS CS INVESTMENTS 2003 C.V.,1486364,alpinvest partners cs investments 2003 c.v.
24546,ALPINVEST PARTNERS CS INVESTMENTS 2006 C.V.,1484168,alpinvest partners cs investments 2006 c.v.
24547,ALPINVEST PARTNERS LATER STAGE CO-INVESTMENTS CUSTODIAN II B.V.,1486363,alpinvest partners later stage co-investments custodian ii b.v.
24548,ALPINVEST PARTNERS LATER STAGE CO-INVESTMENTS CUSTODIAN IIA B.V.,1484169,alpinvest partners later stage co-investments custodian iia b.v.
24549,ALPINVEST PARTNERS N.V.,1512910,alpinvest partners n.v.
24550,"ALPINVEST SECONDARIES FUND (OFFSHORE FEEDER) VI, L.P.",1667826,"alpinvest secondaries fund (offshore feeder) vi, l.p."
24551,"ALPINVEST SECONDARIES FUND (OFFSHORE) VI, L.P.",1667805,"alpinvest secondaries fund (offshore) vi, l.p."
24552,"ALPINVEST SECONDARIES FUND (ONSHORE) V, L.P.",1562595,"alpinvest secondaries fund (onshore) v, l.p."
24553,"ALPINVEST SECONDARIES FUND (ONSHORE) VI, L.P.",1667807,"alpinvest secondaries fund (onshore) vi, l.p."
24554,"ALPINVEST US HOLDINGS, LLC",1638480,"alpinvest us holdings, llc"
24555,ALPNET INC,712425,alpnet inc
24556,ALPS ADVISERS INC,1376113,alps advisers inc
24557,ALPS ADVISORS INC,1376113,alps advisors inc
24558,ALPS DISTRIBUTORS INC,1141051,alps distributors inc
24559,"ALPS DISTRIBUTORS, INC.",775156,"alps distributors, inc."
24560,ALPS ELECTRIC CO LTD,1446533,alps electric co ltd
24561,ALPS ETF TRUST,1414040,alps etf trust
24562,ALPS ETMF TRUST,1648453,alps etmf trust
24563,"ALPS FUND SERVICES, INC.",1049169,"alps fund services, inc."
24564,ALPS HOLDINGS INC,1436907,alps holdings inc
24565,ALPS INTERNATIONAL FUND I LP,1047816,alps international fund i lp
24566,ALPS INVESTMENT LLC,1101943,alps investment llc
24567,ALPS MUTUAL FUNDS SERVICES INC /CO/                     /TA,1049169,alps mutual funds services inc /co/                     /ta
24568,"ALPS PORTFOLIO SOLUTIONS DISTRIBUTOR, INC.",1403614,"alps portfolio solutions distributor, inc."
24569,ALPS SERIES TRUST,1558107,alps series trust
24570,ALPS VARIABLE INSURANCE TRUST,1414912,alps variable insurance trust
24571,ALPS VARIABLE INVESTMENT TRUST,1382990,alps variable investment trust
24572,ALPS/ALERIAN MLP EQUAL WEIGHT INDEX FUND,1588569,alps/alerian mlp equal weight index fund
24573,ALPSTONE GLOBAL MACRO FUND LP,1689100,alpstone global macro fund lp
24574,ALPUCHE CHARLES,1665678,alpuche charles
24575,ALPUS AB,1291821,alpus ab
24576,ALQAM NEDAL,1648273,alqam nedal
